Timestamp(ms)	#Balls	#Bullets	Score	AvgBtnFreq	AvgBallDist	RatioBalls	AvgBallDir
1656615324713	1	2	4	3	94	1.0	-1.19653
1656615324813	1	3	4	3	102	1.0	-1.19053
1656615324916	1	3	4	3	109	1.0	-1.18453
1656615325022	1	2	4	3	113	1.0	-0.96238
1656615325132	1	2	4	3	116	1.0	-0.95938
1656615325244	2	3	4	3	60	1.0	-0.47719
1656615325349	2	4	4	3	63	1.0	-0.47419
1656615325455	2	4	4	3	66	1.0	-0.47119
1656615325565	2	5	4	3	69	1.0	-0.46819
1656615325669	2	5	4	3	72	1.0	-0.46519
1656615325771	2	5	4	3	74	1.0	-0.46219
1656615325876	2	6	4	3	77	1.0	-0.45919
1656615325976	2	5	4	3	80	1.0	0.68187
1656615326081	2	5	4	3	78	1.0	0.68037
1656615326197	2	5	4	3	75	1.0	0.67837
1656615326301	2	5	4	3	71	1.0	0.67537
1656615326426	2	4	4	3	68	1.0	0.59511
1656615326558	2	4	4	3	66	1.0	0.59511
1656615326662	2	5	4	3	63	1.0	0.59511
1656615326773	2	3	4	3	63	1.0	-0.18334
1656615326880	2	3	4	3	64	1.0	-0.18334
1656615326983	2	3	4	2	65	1.0	-0.18334
1656615327087	2	2	4	3	66	1.0	-0.18334
1656615327190	2	3	4	3	67	1.0	-0.18334
1656615327294	2	3	4	3	68	1.0	-0.18334
1656615327396	2	3	4	3	69	1.0	-0.18334
1656615327500	2	3	4	3	70	1.0	-0.18334
1656615327603	2	4	4	3	71	1.0	-0.18334
1656615327705	2	4	4	2	72	1.0	-0.18334
1656615327812	2	4	4	3	74	1.0	-0.18334
1656615327916	2	1	4	2	74	1.0	0.07938
1656615328017	2	2	4	3	74	1.0	0.07938
1656615328119	2	3	4	3	74	1.0	0.07938
1656615328224	2	3	4	4	73	1.0	0.07938
1656615328331	2	3	4	3	73	1.0	0.07938
1656615328452	2	3	4	4	72	1.0	0.01022
1656615328566	2	3	4	3	72	0.5	0.01022
1656615328666	2	3	4	3	72	0.5	0.01022
1656615328772	2	3	4	3	72	0.5	0.01022
1656615328883	2	3	4	4	74	0.5	-1.37609
1656615328989	2	3	4	3	80	0.5	-1.37209
1656615329092	2	3	4	4	88	1.0	-1.36609
1656615329193	2	3	4	3	96	1.0	-1.36009
1656615329999	1	1	5	4	0	1.0	0.00000
1656615330099	1	1	5	4	0	1.0	0.00000
1656615330202	1	2	5	5	0	1.0	0.00000
1656615330307	1	2	5	3	0	1.0	0.00000
1656615330411	1	3	5	3	0	1.0	0.00000
1656615330514	1	3	5	1	0	1.0	0.00000
1656615330616	1	4	5	2	0	1.0	0.00000
1656615330724	1	4	5	1	0	1.0	0.00000
1656615330827	1	5	5	2	0	1.0	0.00000
1656615330930	1	5	5	2	0	1.0	0.00000
1656615331033	1	6	5	3	0	1.0	0.00000
1656615331138	1	6	5	2	0	1.0	0.00000
1656615331242	1	5	5	3	0	1.0	0.00000
1656615331347	1	5	5	2	0	1.0	0.00000
1656615331452	1	5	5	3	0	1.0	0.00000
1656615331557	1	4	5	3	0	1.0	0.00000
1656615331660	1	4	5	4	0	1.0	0.00000
1656615331762	1	4	5	3	0	1.0	0.00000
1656615331867	1	5	5	4	0	1.0	0.00000
1656615331974	1	4	5	3	0	1.0	0.00000
1656615332080	1	4	5	3	0	1.0	0.00000
1656615332205	1	4	5	2	2	1.0	-0.84346
1656615332311	1	4	5	3	5	1.0	-0.83946
1656615332416	1	4	5	2	10	1.0	-0.83346
1656615332521	1	4	5	3	15	1.0	-0.82746
1656615332623	1	5	5	3	20	1.0	-0.82146
1656615332729	1	5	5	3	25	1.0	-0.81546
1656615332831	1	4	5	3	30	1.0	-0.80946
1656615332932	1	5	5	3	35	1.0	-0.80346
1656615333033	1	6	5	3	39	1.0	-0.79746
1656615333139	1	5	5	2	44	1.0	-0.79146
1656615333250	1	4	5	3	41	1.0	1.66306
1656615333361	1	4	5	2	33	1.0	1.65806
1656615333466	1	3	5	2	23	1.0	1.65206
1656615333593	1	1	5	1	22	1.0	-0.38097
1656615333710	1	3	5	2	24	1.0	-0.37697
1656615333816	1	3	5	1	26	1.0	-0.37097
1656615333919	1	3	5	1	28	1.0	-0.36497
1656615334045	1	1	5	1	27	1.0	1.63450
1656615334146	1	2	5	3	20	1.0	1.63050
1656615334248	1	2	5	2	10	1.0	1.62450
1656615334351	1	3	5	3	1	1.0	1.61850
1656615334460	1	3	5	3	-11	0.0	1.61250
1656615334567	1	3	5	3	-20	0.0	1.60650
1656615334676	1	4	5	2	-30	0.0	1.60050
1656615334778	1	4	5	2	-40	0.0	1.59450
1656615334893	1	2	5	1	-40	0.0	-1.62439
1656615335024	1	2	5	1	-34	0.0	-1.62039
1656615335124	1	1	5	2	-24	0.0	-1.61439
1656615335225	1	1	5	1	-15	0.0	-1.60839
1656615335331	1	2	5	2	-5	0.0	-1.60239
1656615335433	1	2	5	2	5	1.0	-1.59639
1656615335540	1	1	5	2	16	1.0	-1.59039
1656615335650	1	1	5	2	25	1.0	-1.58439
1656615335752	1	3	5	3	35	1.0	-1.57839
1656615335854	1	3	5	2	44	1.0	-1.57239
1656615335961	1	2	5	3	54	1.0	1.90654
1656615336079	1	2	5	3	46	1.0	1.90254
1656615336182	1	3	5	2	37	1.0	1.89754
1656615336307	1	2	5	1	33	1.0	-0.54264
1656615336407	1	2	5	1	34	1.0	-0.53964
1656615336522	1	1	5	0	36	1.0	0.62633
1656615336640	1	1	5	0	33	1.0	0.62233
1656615336751	1	1	5	0	30	1.0	0.61733
1656615336851	1	2	5	1	26	1.0	0.61133
1656615336951	1	2	5	1	23	1.0	0.60533
1656615337054	1	1	5	1	20	1.0	0.59183
1656615337173	1	1	5	1	18	1.0	0.58783
1656615337278	1	2	5	2	14	1.0	0.58183
1656615337397	1	1	5	1	18	1.0	-1.68466
1656615337501	1	1	5	2	23	1.0	-1.68166
1656615337606	1	1	5	2	33	1.0	-1.67566
1656615337709	1	3	5	3	43	1.0	-1.66966
1656615337813	1	2	5	2	53	1.0	-1.42467
1656615337935	1	2	5	2	59	1.0	-1.42067
1656615338035	1	2	5	2	65	1.0	-1.41667
1656615338145	2	2	5	2	37	1.0	-0.70533
1656615338247	2	3	5	2	42	1.0	-0.70233
1656615338352	2	3	5	2	46	1.0	-0.69933
1656615338461	2	3	5	3	50	1.0	-0.69633
1656615338563	2	2	5	2	53	1.0	-0.62209
1656615338665	2	3	5	3	54	1.0	-0.62059
1656615338766	2	3	5	2	58	1.0	-0.61759
1656615338866	2	3	5	3	62	1.0	-0.61459
1656615338967	2	5	5	3	66	1.0	-0.61159
1656615339078	2	4	5	3	65	1.0	1.00528
1656615339186	2	2	5	3	65	1.0	-0.42011
1656615339300	2	2	5	3	67	1.0	-0.41811
1656615339419	2	2	5	3	70	1.0	-1.11161
1656615339548	2	2	5	2	75	1.0	-1.10761
1656615339651	2	2	5	3	81	1.0	-1.10161
1656615339755	2	2	5	2	88	1.0	-1.09561
1656615339862	2	2	5	3	95	1.0	-1.11515
1656615339976	2	2	5	3	98	1.0	-1.11215
1656615340079	2	2	5	3	102	1.0	-1.10815
1656615340182	2	2	5	3	109	1.0	-1.10215
1656615340298	2	2	5	3	115	1.0	-0.39653
1656615340411	2	2	5	3	117	1.0	-0.39653
1656615340515	2	2	5	2	119	1.0	-0.39653
1656615340621	2	3	5	3	121	1.0	-0.39653
1656615340728	2	3	5	2	124	1.0	-0.39653
1656615340836	2	3	5	3	125	1.0	0.59992
1656615340950	2	4	5	3	123	1.0	0.59992
1656615341064	2	4	5	3	120	1.0	0.59992
1656615341166	2	4	5	3	116	1.0	0.59992
1656615341267	2	3	5	4	112	1.0	0.59992
1656615341370	2	3	5	3	109	1.0	0.59992
1656615341474	2	4	5	3	105	1.0	0.59992
1656615341578	2	3	5	3	102	1.0	0.59992
1656615341682	2	3	5	2	99	1.0	0.59992
1656615341785	2	3	5	2	95	1.0	0.59992
1656615341885	2	2	5	2	92	1.0	0.59992
1656615342760	1	0	6	2	0	1.0	0.00000
1656615342863	1	1	6	3	0	1.0	0.00000
1656615342965	1	1	6	2	0	1.0	0.00000
1656615343070	1	2	6	3	0	1.0	0.00000
1656615343190	1	2	6	3	0	1.0	0.00000
1656615343294	1	3	6	4	0	1.0	0.00000
1656615343399	1	4	6	4	0	1.0	0.00000
1656615343504	1	4	6	4	0	1.0	0.00000
1656615343606	1	5	6	4	0	1.0	0.00000
1656615343709	1	5	6	3	0	1.0	0.00000
1656615343822	1	5	6	3	0	1.0	0.00000
1656615343947	1	5	6	3	2	1.0	-1.98757
1656615344064	1	5	6	3	10	1.0	-1.98357
1656615344179	1	4	6	3	20	1.0	-1.97857
1656615344284	1	4	6	3	32	1.0	-1.97257
1656615344388	1	4	6	3	44	1.0	-1.96657
1656615344493	1	5	6	3	55	1.0	-1.96057
1656615344596	1	4	6	4	67	1.0	-1.95457
1656615344699	1	4	6	3	79	1.0	-1.94857
1656615344803	1	5	6	4	90	1.0	-1.94257
1656615344905	1	5	6	3	102	1.0	-1.93657
1656615345014	1	5	6	3	112	1.0	-1.93157
1656615345122	1	6	6	3	123	1.0	-1.92557
1656615345228	1	6	6	4	135	1.0	-1.91957
1656615345332	1	5	6	3	146	1.0	-1.91357
1656615345433	1	6	6	4	158	1.0	-1.90757
1656615345544	1	6	6	3	169	1.0	-1.90157
1656615345652	1	4	6	3	181	1.0	-2.26531
1656615346419	1	2	7	1	0	1.0	0.00000
1656615346522	1	2	7	1	0	1.0	0.00000
1656615346626	1	2	7	2	0	1.0	0.00000
1656615346752	1	1	7	2	3	1.0	-1.50318
1656615346871	1	2	7	3	9	1.0	-1.49918
1656615346972	1	2	7	3	18	1.0	-1.49318
1656615347077	1	2	7	3	27	1.0	-1.48718
1656615347189	1	3	7	3	36	1.0	-1.48118
1656615347312	1	2	7	3	44	1.0	-1.83654
1656615347417	1	2	7	3	52	1.0	-1.83254
1656615347519	1	3	7	2	63	1.0	-1.82654
1656615347621	1	4	7	3	74	1.0	-1.82054
1656615347724	1	3	7	2	84	1.0	-1.81454
1656615347827	1	3	7	3	95	1.0	-1.80854
1656615347928	1	3	7	2	106	1.0	1.79033
1656615348028	1	4	7	3	101	1.0	1.78733
1656615348142	1	4	7	3	94	1.0	1.78333
1656615348266	1	3	7	3	91	1.0	-1.15236
1656615348390	1	3	7	2	95	1.0	-1.14836
1656615348497	1	3	7	2	102	1.0	-1.14236
1656615348599	1	2	7	1	109	1.0	-1.13636
1656615348703	1	2	7	0	116	1.0	-1.13036
1656615348812	1	1	7	0	123	1.0	-1.12436
1656615348915	1	1	7	0	129	1.0	2.82517
1656615349029	1	1	7	0	121	1.0	2.82217
1656615349136	1	2	7	1	110	1.0	2.81817
1656615349236	1	2	7	1	93	1.0	2.81217
1656615349338	1	3	7	2	76	1.0	2.80617
1656615349444	1	3	7	3	59	1.0	2.80017
1656615349545	1	3	7	3	42	1.0	2.79417
1656615349651	1	3	7	3	25	1.0	2.78817
1656615349754	1	4	7	4	9	1.0	2.78217
1656615349859	1	5	7	3	-8	0.0	2.77617
1656615349962	1	5	7	3	-25	0.0	2.77017
1656615350072	1	4	7	3	-31	0.0	0.35098
1656615350183	1	5	7	4	-33	0.0	0.34598
1656615350286	1	5	7	3	-35	0.0	0.33998
1656615350391	1	4	7	4	-37	0.0	0.33398
1656615350497	1	3	7	3	-39	0.0	0.32798
1656615350602	1	4	7	4	-41	0.0	0.32198
1656615350704	1	3	7	3	-43	0.0	0.31598
1656615350806	1	4	7	3	-45	0.0	0.30998
1656615350913	1	5	7	3	-47	0.0	0.30398
1656615351015	1	4	7	3	-49	0.0	0.29798
1656615351118	1	5	7	3	-51	0.0	0.29198
1656615351219	1	5	7	2	-52	0.0	0.28598
1656615351323	1	5	7	3	-54	0.0	0.27998
1656615351428	1	5	7	2	-56	0.0	0.27398
1656615351530	1	5	7	3	-57	0.0	0.26798
1656615351637	1	5	7	2	-59	0.0	0.26198
1656615351745	1	5	7	3	-60	0.0	0.25598
1656615351849	1	6	7	3	-62	0.0	0.24998
1656615351953	1	6	7	4	-63	0.0	0.24398
1656615352059	1	6	7	3	-65	0.0	0.23798
1656615352162	1	6	7	4	-66	0.0	0.23198
1656615352267	1	6	7	3	-68	0.0	0.22598
1656615352376	1	5	7	3	-71	0.0	1.03250
1656615352478	1	5	7	2	-76	0.0	1.02850
1656615352582	1	5	7	3	-82	0.0	1.02250
1656615352689	1	4	7	3	-86	0.0	-1.36096
1656615352800	1	4	7	3	-81	0.0	-1.35696
1656615352901	1	4	7	2	-74	0.0	-1.35196
1656615353001	1	4	7	2	-66	0.0	-1.34596
1656615353104	1	4	7	2	-58	0.0	-1.33996
1656615353209	1	5	7	2	-50	0.0	-1.33396
1656615353310	1	5	7	3	-42	0.0	-1.32796
1656615353440	1	4	7	3	-44	0.0	0.82602
1656615353553	1	3	7	4	-49	0.0	0.82102
1656615353655	1	3	7	3	-54	0.0	0.81502
1656615353767	1	2	7	3	-53	0.0	-1.40362
1656615353873	1	2	7	2	-48	0.0	-1.39962
1656615353974	1	3	7	3	-39	0.0	-1.39362
1656615354078	1	3	7	2	-31	0.0	-1.38762
1656615354190	1	2	7	3	-22	0.0	-2.03168
1656615354298	1	3	7	3	-14	0.0	-2.02768
1656615354414	2	4	7	3	-1	0.5	-1.01084
1656615354516	2	3	7	3	5	1.0	-1.00784
1656615354625	2	1	7	3	9	1.0	0.43469
1656615354733	2	2	7	3	7	1.0	-0.95798
1656615354843	2	2	7	2	10	1.0	-0.95648
1656615354965	2	2	7	3	13	1.0	-0.95498
1656615355065	2	3	7	3	19	1.0	-0.95198
1656615355176	2	2	7	3	19	1.0	0.55228
1656615355285	2	2	7	2	17	1.0	0.55028
1656615355390	2	3	7	4	13	1.0	0.54728
1656615355497	2	4	7	3	10	1.0	0.54428
1656615355604	2	4	7	3	7	1.0	0.54128
1656615355728	2	3	7	3	3	1.0	0.91284
1656615355852	2	4	7	4	0	0.5	0.91084
1656615355968	2	4	7	2	-6	0.5	0.90784
1656615356072	2	4	7	4	-11	0.5	-0.50133
1656615356195	2	3	7	3	-9	0.5	-0.49933
1656615356296	2	4	7	4	-7	0.5	-0.49733
1656615356401	2	4	7	3	-4	0.5	-0.49433
1656615356504	2	3	7	4	-1	0.5	-0.49133
1656615356607	2	3	7	2	2	1.0	-0.48833
1656615356711	2	4	7	3	4	1.0	-0.48533
1656615356815	2	4	7	2	7	1.0	-0.48233
1656615356919	2	4	7	3	10	1.0	-0.47933
1656615357041	2	3	7	2	7	1.0	0.96839
1656615357152	2	4	7	3	2	1.0	0.96589
1656615357256	2	4	7	2	-4	0.5	0.96289
1656615357363	2	3	7	3	-10	0.5	0.95989
1656615357470	2	2	7	2	-8	0.5	-0.75889
1656615357581	2	2	7	3	-6	0.5	-0.75739
1656615357686	2	2	7	2	-1	0.5	-0.75439
1656615357791	2	2	7	3	3	1.0	-0.75139
1656615357895	2	3	7	3	8	1.0	-1.23400
1656615358015	2	3	7	4	13	1.0	-1.23000
1656615358120	2	2	7	3	19	1.0	-1.22500
1656615358227	2	2	7	4	26	1.0	-1.62305
1656615358347	2	2	7	4	33	1.0	-1.61905
1656615358458	2	3	7	4	41	1.0	-1.61405
1656615358573	2	3	7	3	52	1.0	-1.60705
1656615358681	2	4	7	4	62	1.0	-1.60105
1656615358810	2	4	7	3	71	1.0	-1.64506
1656615358916	2	4	7	3	77	1.0	-1.64106
1656615359018	2	4	7	2	87	1.0	-1.63506
1656615359121	2	4	7	2	97	1.0	-1.62906
1656615359225	2	3	7	1	107	1.0	-1.62306
1656615359326	2	3	7	1	116	1.0	-1.61706
1656615359428	2	4	7	0	126	1.0	-1.61106
1656615359530	2	4	7	0	136	1.0	-1.60506
1656615359632	2	3	7	0	145	1.0	-1.59906
1656615359736	2	4	7	2	155	1.0	-1.59306
1656615359836	2	4	7	2	165	1.0	-1.58706
1656615359938	2	3	7	4	174	1.0	-1.58106
1656615360755	1	0	8	3	0	1.0	0.00000
1656615360859	1	0	8	3	0	1.0	0.00000
1656615360967	1	1	8	3	0	1.0	0.00000
1656615361071	1	1	8	3	0	1.0	0.00000
1656615361176	1	2	8	3	0	1.0	0.00000
1656615361301	1	1	8	2	2	1.0	-2.02891
1656615361416	1	2	8	3	10	1.0	-2.02491
1656615361527	1	2	8	3	20	1.0	-2.01991
1656615361631	1	3	8	3	32	1.0	-2.01391
1656615361739	1	4	8	3	44	1.0	-2.00791
1656615361856	1	2	8	4	45	1.0	-0.28347
1656615361992	1	3	8	4	46	1.0	-0.27947
1656615362097	1	4	8	3	47	1.0	-0.27447
1656615362199	1	4	8	4	49	1.0	-0.26847
1656615362302	1	3	8	3	47	1.0	1.32749
1656615362404	1	3	8	3	42	1.0	1.32349
1656615362513	1	4	8	3	34	1.0	1.31749
1656615362617	1	4	8	4	26	1.0	1.31149
1656615362725	1	3	8	3	18	1.0	2.18811
1656615362841	1	3	8	4	11	1.0	2.18511
1656615362944	1	2	8	3	13	1.0	-2.03741
1656615363049	1	3	8	3	19	1.0	-2.03441
1656615363174	1	2	8	3	29	1.0	-2.02941
1656615363278	1	3	8	3	41	1.0	-2.02341
1656615363387	1	3	8	2	54	1.0	-2.01741
1656615363493	1	3	8	2	66	1.0	-2.01141
1656615363600	1	3	8	2	78	1.0	-0.91776
1656615363700	1	3	8	1	80	1.0	-0.91476
1656615363806	1	3	8	2	83	1.0	-0.91176
1656615363913	1	3	8	3	89	1.0	-0.90576
1656615364022	1	4	8	4	94	1.0	-0.89976
1656615364133	1	4	8	3	99	1.0	-0.89376
1656615364235	1	5	8	4	105	1.0	-0.88776
1656615364361	1	5	8	4	100	1.0	2.06188
1656615364461	1	5	8	3	91	1.0	2.05888
1656615364562	1	5	8	3	79	1.0	2.05288
1656615364685	1	3	8	3	73	1.0	-1.18600
1656615364818	1	4	8	3	78	1.0	-1.18200
1656615364931	1	3	8	2	85	1.0	-1.17600
1656615365033	1	2	8	4	92	1.0	-1.17000
1656615365144	1	2	8	3	99	1.0	-1.16400
1656615365251	1	3	8	4	104	1.0	-0.80001
1656615365351	1	3	8	3	106	1.0	-0.79701
1656615365459	1	3	8	3	110	1.0	-0.79201
1656615365563	1	3	8	1	115	1.0	-0.78601
1656615365667	1	4	8	2	120	1.0	-0.78001
1656615365771	1	4	8	1	125	1.0	-0.77401
1656615365875	1	4	8	2	129	1.0	-0.76801
1656615365980	1	5	8	3	134	1.0	-0.76201
1656615366084	1	5	8	3	138	1.0	-0.75601
1656615366189	1	5	8	3	143	1.0	-0.75001
1656615366289	1	5	8	3	147	1.0	-0.74401
1656615366396	1	6	8	3	152	1.0	-0.73801
1656615366498	1	4	8	2	156	1.0	-0.73201
1656615366607	1	5	8	3	161	1.0	-0.72601
1656615366710	1	5	8	2	165	1.0	-0.72001
1656615366817	1	5	8	3	169	1.0	-0.71401
1656615366924	1	5	8	2	174	1.0	-0.70801
1656615367033	1	6	8	3	178	1.0	-0.70201
1656615367144	1	4	8	2	183	1.0	-0.69601
1656615367880	1	0	9	3	0	1.0	0.00000
1656615367981	1	1	9	2	0	1.0	0.00000
1656615368089	1	1	9	3	0	1.0	0.00000
1656615368198	1	1	9	2	0	1.0	0.00000
1656615368303	1	2	9	2	0	1.0	0.00000
1656615368411	1	3	9	3	0	1.0	0.00000
1656615368513	1	3	9	3	0	1.0	0.00000
1656615368613	1	3	9	3	0	1.0	0.00000
1656615368718	1	4	9	4	0	1.0	0.00000
1656615368822	1	5	9	4	0	1.0	0.00000
1656615368928	1	5	9	3	0	1.0	0.00000
1656615369034	1	4	9	3	3	1.0	-1.70322
1656615369155	1	4	9	3	10	1.0	-1.69922
1656615369259	1	4	9	3	20	1.0	-1.69322
1656615369361	1	5	9	3	31	1.0	-1.68722
1656615369464	1	5	9	3	41	1.0	-1.68122
1656615369568	1	6	9	4	51	1.0	-1.67522
1656615369697	1	4	9	3	42	1.0	2.66853
1656615369808	1	3	9	3	28	1.0	-1.24121
1656615369931	1	4	9	2	33	1.0	-1.23721
1656615370044	1	4	9	3	40	1.0	-1.23221
1656615370162	1	3	9	2	47	1.0	-1.33654
1656615370271	1	3	9	3	51	1.0	-1.33354
1656615370386	1	3	9	2	59	1.0	-1.32754
1656615370490	1	3	9	3	67	1.0	-1.32154
1656615370600	1	3	9	2	75	1.0	-1.31554
1656615370703	1	5	9	4	83	1.0	-1.30954
1656615370809	1	4	9	3	92	1.0	2.33949
1656615370910	1	4	9	4	85	1.0	2.33649
1656615371016	1	4	9	3	78	1.0	2.33349
1656615371124	1	5	9	4	64	1.0	2.32749
1656615371229	1	4	9	2	48	1.0	2.32149
1656615371333	1	3	9	3	45	1.0	-0.86641
1656615371439	1	3	9	2	49	1.0	-0.86241
1656615371540	1	3	9	3	54	1.0	-0.85641
1656615371649	1	2	9	2	60	1.0	-1.47184
1656615371776	1	2	9	3	64	1.0	-1.46884
1656615371879	1	3	9	2	70	1.0	-1.46484
1656615371984	1	3	9	3	79	1.0	-1.45884
1656615372094	1	2	9	2	86	1.0	-1.16802
1656615372208	1	3	9	3	89	1.0	-1.16502
1656615372319	1	3	9	2	95	1.0	-1.16002
1656615372422	1	4	9	4	102	1.0	-1.15402
1656615372525	1	4	9	3	109	1.0	-1.14802
1656615372631	1	4	9	4	116	1.0	-1.14202
1656615372732	1	4	9	3	123	1.0	-1.13602
1656615372835	1	5	9	4	124	1.0	3.13940
1656615372965	1	5	9	3	112	1.0	3.13540
1656615373075	1	4	9	3	100	1.0	-1.34370
1656615373198	1	3	9	3	106	1.0	-1.33970
1656615373304	1	4	9	3	112	1.0	-1.33470
1656615373424	1	3	9	3	111	1.0	1.90795
1656615373541	1	3	9	2	104	1.0	1.90395
1656615373645	1	3	9	4	92	1.0	1.89795
1656615373749	1	3	9	3	81	1.0	1.89195
1656615373850	1	4	9	4	70	1.0	1.88595
1656615373952	1	4	9	3	58	1.0	1.87995
1656615374054	1	4	9	4	47	1.0	1.87395
1656615374159	1	4	9	3	36	1.0	1.86795
1656615374263	1	5	9	3	25	1.0	1.86195
1656615374367	1	5	9	3	13	1.0	1.85595
1656615374475	1	5	9	3	0	1.0	1.84995
1656615374578	1	6	9	3	-11	0.0	1.84395
1656615374680	1	5	9	2	-22	0.0	1.83795
1656615374791	1	5	9	3	-25	0.0	-1.11349
1656615374900	1	4	9	3	-27	0.0	1.94637
1656615375002	1	5	9	3	-33	0.0	1.94337
1656615375109	1	3	9	2	-34	0.0	-1.12631
1656615375227	1	3	9	2	-30	0.0	-1.12231
1656615375334	1	3	9	1	-23	0.0	-1.11631
1656615375440	1	1	9	0	-16	0.0	0.28507
1656615375548	1	1	9	2	-17	0.0	0.28107
1656615375661	1	1	9	2	-19	0.0	0.27607
1656615375763	1	1	9	3	-20	0.0	0.27007
1656615375877	1	0	9	3	-17	0.0	-2.47391
1656615375979	1	1	9	4	-9	0.0	-2.47091
1656615376083	1	2	9	2	3	1.0	-2.46591
1656615376185	1	3	9	3	18	1.0	-2.45991
1656615376286	1	3	9	2	33	1.0	-2.45391
1656615376387	1	3	9	2	47	1.0	-2.44791
